geohash,hour_of_day,day_of_week,weekend,num_orders
4nxfv3,18,0,0,2
4nxfv3,18,1,0,5
4nxfv3,18,3,0,7
4nxfv3,18,4,0,1
4nxfv3,18,5,1,3
4nxfv3,18,6,1,1
4nxfv3,19,0,0,5
4nxfv3,19,1,0,5
4nxfv3,19,2,0,2
4nxfv3,19,3,0,8
4nxfv3,19,4,0,1
4nxfv3,19,5,1,3
4nxfv3,19,6,1,2
4nxfv3,20,0,0,5
4nxfv3,20,1,0,8
4nxfv3,20,2,0,2
4nxfv3,20,3,0,5
4nxfv3,20,4,0,6
4nxfv3,20,5,1,6
4nxfv3,20,6,1,3
4nxfv3,21,0,0,2
4nxfv3,21,1,0,3
4nxfv3,21,2,0,4
4nxfv3,21,3,0,1
4nxfv3,21,4,0,4
4nxfv3,21,5,1,11
4nxfv3,21,6,1,2
4nxfv3,22,0,0,1
4nxfv3,22,1,0,1
4nxfv3,22,2,0,2
4nxfv3,22,3,0,1
4nxfv3,22,4,0,4
4nxfv3,22,5,1,3
4nxfv3,22,6,1,1
4nxfv3,23,0,0,4
4nxfv3,23,1,0,5
4nxfv3,23,3,0,1
4nxfv3,23,4,0,1
4nxfv3,23,5,1,3
4nxfv3,23,6,1,3
4nxfv4,0,0,0,19
4nxfv4,0,1,0,14
4nxfv4,0,2,0,9
4nxfv4,0,3,0,8
4nxfv4,0,4,0,21
4nxfv4,0,5,1,35
4nxfv4,0,6,1,18
4nxfv4,1,0,0,6
4nxfv4,1,1,0,4
4nxfv4,1,2,0,7
4nxfv4,1,3,0,6
4nxfv4,1,4,0,2
4nxfv4,1,5,1,7
4nxfv4,1,6,1,11
4nxfv4,2,0,0,1
4nxfv4,2,4,0,2
4nxfv4,2,5,1,1
4nxfv4,3,6,1,2
4nxfv4,8,0,0,1
4nxfv4,8,1,0,2
4nxfv4,8,2,0,2
4nxfv4,8,4,0,1
4nxfv4,8,5,1,4
4nxfv4,8,6,1,2
4nxfv4,9,0,0,11
4nxfv4,9,1,0,2
4nxfv4,9,2,0,4
4nxfv4,9,3,0,6
4nxfv4,9,4,0,3
4nxfv4,9,5,1,20
4nxfv4,9,6,1,16
4nxfv4,10,0,0,12
4nxfv4,10,1,0,5
4nxfv4,10,2,0,7
4nxfv4,10,3,0,9
4nxfv4,10,4,0,12
4nxfv4,10,5,1,26
4nxfv4,10,6,1,32
4nxfv4,11,0,0,10
4nxfv4,11,1,0,24
4nxfv4,11,2,0,7
4nxfv4,11,3,0,9
4nxfv4,11,4,0,16
4nxfv4,11,5,1,36
4nxfv4,11,6,1,41
4nxfv4,12,0,0,41
4nxfv4,12,1,0,21
4nxfv4,12,2,0,39
4nxfv4,12,3,0,32
4nxfv4,12,4,0,20
4nxfv4,12,5,1,70
4nxfv4,12,6,1,70
4nxfv4,13,0,0,40
4nxfv4,13,1,0,34
4nxfv4,13,2,0,17
4nxfv4,13,3,0,28
4nxfv4,13,4,0,40
4nxfv4,13,5,1,60
4nxfv4,13,6,1,80
4nxfv4,14,0,0,20
4nxfv4,14,1,0,29
4nxfv4,14,2,0,18
4nxfv4,14,3,0,14
4nxfv4,14,4,0,15
4nxfv4,14,5,1,50
4nxfv4,14,6,1,51
4nxfv4,15,0,0,19
4nxfv4,15,1,0,20
4nxfv4,15,2,0,17
4nxfv4,15,3,0,15
4nxfv4,15,4,0,21
4nxfv4,15,5,1,38
4nxfv4,15,6,1,45
4nxfv4,16,0,0,15
4nxfv4,16,1,0,20
4nxfv4,16,2,0,20
4nxfv4,16,3,0,16
4nxfv4,16,4,0,19
4nxfv4,16,5,1,22
4nxfv4,16,6,1,34
4nxfv4,17,0,0,22
4nxfv4,17,1,0,18
4nxfv4,17,2,0,12
4nxfv4,17,3,0,24
4nxfv4,17,4,0,16
4nxfv4,17,5,1,20
4nxfv4,17,6,1,42
4nxfv4,18,0,0,30
4nxfv4,18,1,0,14
4nxfv4,18,2,0,26
4nxfv4,18,3,0,17
4nxfv4,18,4,0,27
4nxfv4,18,5,1,41
4nxfv4,18,6,1,30
4nxfv4,19,0,0,43
4nxfv4,19,1,0,54
4nxfv4,19,2,0,58
4nxfv4,19,3,0,52
4nxfv4,19,4,0,44
4nxfv4,19,5,1,66
4nxfv4,19,6,1,93
4nxfv4,20,0,0,77
4nxfv4,20,1,0,64
4nxfv4,20,2,0,98
4nxfv4,20,3,0,85
4nxfv4,20,4,0,73
4nxfv4,20,5,1,100
4nxfv4,20,6,1,115
4nxfv4,21,0,0,74
4nxfv4,21,1,0,77
4nxfv4,21,2,0,87
4nxfv4,21,3,0,75
4nxfv4,21,4,0,92
4nxfv4,21,5,1,70
4nxfv4,21,6,1,90
4nxfv4,22,0,0,37
4nxfv4,22,1,0,55
4nxfv4,22,2,0,66
4nxfv4,22,3,0,68
4nxfv4,22,4,0,78
4nxfv4,22,5,1,79
4nxfv4,22,6,1,61
4nxfv4,23,0,0,51
4nxfv4,23,1,0,35
4nxfv4,23,2,0,37
4nxfv4,23,3,0,23
4nxfv4,23,4,0,42
4nxfv4,23,5,1,56
4nxfv4,23,6,1,39
4nxfv5,0,0,0,5
4nxfv5,0,1,0,8
4nxfv5,0,2,0,6
4nxfv5,0,3,0,8
4nxfv5,0,4,0,15
4nxfv5,0,5,1,15
4nxfv5,0,6,1,9
4nxfv5,1,0,0,1
4nxfv5,1,1,0,1
4nxfv5,1,2,0,3
4nxfv5,1,3,0,1
4nxfv5,1,4,0,3
4nxfv5,1,5,1,9
4nxfv5,1,6,1,3
4nxfv5,8,0,0,5
4nxfv5,8,1,0,3
4nxfv5,8,2,0,2
4nxfv5,8,3,0,1
4nxfv5,8,4,0,1
4nxfv5,8,5,1,3
4nxfv5,8,6,1,2
4nxfv5,9,0,0,3
4nxfv5,9,1,0,4
4nxfv5,9,2,0,3
4nxfv5,9,3,0,2
4nxfv5,9,4,0,5
4nxfv5,9,5,1,10
4nxfv5,9,6,1,10
4nxfv5,10,0,0,7
4nxfv5,10,1,0,14
4nxfv5,10,2,0,6
4nxfv5,10,3,0,10
4nxfv5,10,4,0,8
4nxfv5,10,5,1,22
4nxfv5,10,6,1,21
4nxfv5,11,0,0,17
4nxfv5,11,1,0,22
4nxfv5,11,2,0,14
4nxfv5,11,3,0,19
4nxfv5,11,4,0,15
4nxfv5,11,5,1,37
4nxfv5,11,6,1,28
4nxfv5,12,0,0,33
4nxfv5,12,1,0,26
4nxfv5,12,2,0,23
4nxfv5,12,3,0,36
4nxfv5,12,4,0,39
4nxfv5,12,5,1,34
4nxfv5,12,6,1,52
4nxfv5,13,0,0,23
4nxfv5,13,1,0,29
4nxfv5,13,2,0,43
4nxfv5,13,3,0,37
4nxfv5,13,4,0,25
4nxfv5,13,5,1,49
4nxfv5,13,6,1,42
4nxfv5,14,0,0,16
4nxfv5,14,1,0,16
4nxfv5,14,2,0,22
4nxfv5,14,3,0,24
4nxfv5,14,4,0,27
4nxfv5,14,5,1,44
4nxfv5,14,6,1,42
4nxfv5,15,0,0,17
4nxfv5,15,1,0,21
4nxfv5,15,2,0,14
4nxfv5,15,3,0,10
4nxfv5,15,4,0,14
4nxfv5,15,5,1,24
4nxfv5,15,6,1,43
4nxfv5,16,0,0,21
4nxfv5,16,1,0,19
4nxfv5,16,2,0,7
4nxfv5,16,3,0,17
4nxfv5,16,4,0,13
4nxfv5,16,5,1,36
4nxfv5,16,6,1,30
4nxfv5,17,0,0,17
4nxfv5,17,1,0,12
4nxfv5,17,2,0,17
4nxfv5,17,3,0,27
4nxfv5,17,4,0,9
4nxfv5,17,5,1,33
4nxfv5,17,6,1,28
4nxfv5,18,0,0,15
4nxfv5,18,1,0,12
4nxfv5,18,2,0,11
4nxfv5,18,3,0,12
4nxfv5,18,4,0,21
4nxfv5,18,5,1,25
4nxfv5,18,6,1,33
4nxfv5,19,0,0,31
4nxfv5,19,1,0,36
4nxfv5,19,2,0,43
4nxfv5,19,3,0,39
4nxfv5,19,4,0,28
4nxfv5,19,5,1,32
4nxfv5,19,6,1,48
4nxfv5,20,0,0,42
4nxfv5,20,1,0,43
4nxfv5,20,2,0,60
4nxfv5,20,3,0,49
4nxfv5,20,4,0,45
4nxfv5,20,5,1,55
4nxfv5,20,6,1,81
4nxfv5,21,0,0,51
4nxfv5,21,1,0,52
4nxfv5,21,2,0,51
4nxfv5,21,3,0,46
4nxfv5,21,4,0,33
4nxfv5,21,5,1,65
4nxfv5,21,6,1,65
4nxfv5,22,0,0,46
4nxfv5,22,1,0,46
4nxfv5,22,2,0,33
4nxfv5,22,3,0,29
4nxfv5,22,4,0,35
4nxfv5,22,5,1,38
4nxfv5,22,6,1,38
4nxfv5,23,0,0,24
4nxfv5,23,1,0,33
4nxfv5,23,2,0,22
4nxfv5,23,3,0,28
4nxfv5,23,4,0,34
4nxfv5,23,5,1,36
4nxfv5,23,6,1,16
4nxfv6,0,0,0,2
4nxfv6,0,1,0,2
4nxfv6,0,2,0,3
4nxfv6,0,3,0,8
4nxfv6,0,4,0,1
4nxfv6,0,5,1,2
4nxfv6,0,6,1,1
4nxfv6,1,5,1,1
4nxfv6,2,3,0,1
4nxfv6,8,1,0,1
4nxfv6,8,3,0,1
4nxfv6,9,2,0,1
4nxfv6,9,3,0,1
4nxfv6,10,1,0,2
4nxfv6,10,3,0,1
4nxfv6,10,4,0,1
4nxfv6,10,5,1,3
4nxfv6,10,6,1,2
4nxfv6,11,0,0,2
4nxfv6,11,1,0,2
4nxfv6,11,2,0,2
4nxfv6,11,4,0,2
4nxfv6,11,5,1,5
4nxfv6,11,6,1,12
4nxfv6,12,0,0,3
4nxfv6,12,1,0,3
4nxfv6,12,2,0,5
4nxfv6,12,3,0,2
4nxfv6,12,4,0,1
4nxfv6,12,5,1,13
4nxfv6,12,6,1,6
4nxfv6,13,0,0,3
4nxfv6,13,1,0,4
4nxfv6,13,2,0,4
4nxfv6,13,3,0,3
4nxfv6,13,4,0,3
4nxfv6,13,5,1,5
4nxfv6,13,6,1,13
4nxfv6,14,0,0,4
4nxfv6,14,1,0,2
4nxfv6,14,2,0,4
4nxfv6,14,3,0,7
4nxfv6,14,4,0,2
4nxfv6,14,5,1,6
4nxfv6,14,6,1,7
4nxfv6,15,0,0,8
4nxfv6,15,1,0,7
4nxfv6,15,2,0,5
4nxfv6,15,3,0,8
4nxfv6,15,4,0,1
4nxfv6,15,5,1,6
4nxfv6,15,6,1,8
4nxfv6,16,0,0,4
4nxfv6,16,1,0,4
4nxfv6,16,2,0,5
4nxfv6,16,3,0,1
4nxfv6,16,4,0,1
4nxfv6,16,5,1,10
4nxfv6,16,6,1,12
4nxfv6,17,0,0,6
4nxfv6,17,1,0,2
4nxfv6,17,2,0,5
4nxfv6,17,3,0,4
4nxfv6,17,4,0,2
4nxfv6,17,5,1,4
4nxfv6,17,6,1,3
4nxfv6,18,0,0,5
4nxfv6,18,1,0,4
4nxfv6,18,2,0,3
4nxfv6,18,4,0,4
4nxfv6,18,5,1,8
4nxfv6,18,6,1,11
4nxfv6,19,0,0,14
4nxfv6,19,1,0,6
4nxfv6,19,2,0,1
4nxfv6,19,3,0,6
4nxfv6,19,4,0,8
4nxfv6,19,5,1,13
4nxfv6,19,6,1,9
4nxfv6,20,0,0,9
4nxfv6,20,1,0,5
4nxfv6,20,2,0,15
4nxfv6,20,3,0,13
4nxfv6,20,4,0,6
4nxfv6,20,5,1,8
4nxfv6,20,6,1,12
4nxfv6,21,0,0,5
4nxfv6,21,1,0,8
4nxfv6,21,2,0,17
4nxfv6,21,3,0,12
4nxfv6,21,4,0,5
4nxfv6,21,5,1,5
4nxfv6,21,6,1,9
4nxfv6,22,0,0,8
4nxfv6,22,1,0,8
4nxfv6,22,2,0,7
4nxfv6,22,3,0,7
4nxfv6,22,4,0,7
4nxfv6,22,5,1,8
4nxfv6,22,6,1,8
4nxfv6,23,0,0,1
4nxfv6,23,1,0,2
4nxfv6,23,2,0,3
4nxfv6,23,3,0,6
4nxfv6,23,4,0,8
4nxfv6,23,5,1,9
4nxfv6,23,6,1,1
4nxfv7,0,0,0,21
4nxfv7,0,1,0,23
4nxfv7,0,2,0,16
4nxfv7,0,3,0,18
4nxfv7,0,4,0,20
4nxfv7,0,5,1,16
4nxfv7,0,6,1,28
4nxfv7,1,0,0,23
4nxfv7,1,1,0,5
4nxfv7,1,2,0,4
4nxfv7,1,3,0,5
4nxfv7,1,4,0,8
4nxfv7,1,5,1,7
4nxfv7,1,6,1,13
4nxfv7,2,5,1,2
4nxfv7,2,6,1,1
4nxfv7,3,5,1,1
4nxfv7,8,0,0,6
4nxfv7,8,1,0,8
4nxfv7,8,2,0,8
4nxfv7,8,3,0,6
4nxfv7,8,4,0,7
4nxfv7,8,5,1,7
4nxfv7,8,6,1,7
4nxfv7,9,0,0,18
4nxfv7,9,1,0,26
4nxfv7,9,2,0,26
4nxfv7,9,3,0,24
4nxfv7,9,4,0,28
4nxfv7,9,5,1,19
4nxfv7,9,6,1,22
4nxfv7,10,0,0,25
4nxfv7,10,1,0,22
4nxfv7,10,2,0,23
4nxfv7,10,3,0,29
4nxfv7,10,4,0,21
4nxfv7,10,5,1,30
4nxfv7,10,6,1,38
4nxfv7,11,0,0,51
4nxfv7,11,1,0,41
4nxfv7,11,2,0,65
4nxfv7,11,3,0,50
4nxfv7,11,4,0,51
4nxfv7,11,5,1,41
4nxfv7,11,6,1,46
4nxfv7,12,0,0,101
4nxfv7,12,1,0,115
4nxfv7,12,2,0,108
4nxfv7,12,3,0,113
4nxfv7,12,4,0,113
4nxfv7,12,5,1,102
4nxfv7,12,6,1,130
4nxfv7,13,0,0,120
4nxfv7,13,1,0,135
4nxfv7,13,2,0,125
4nxfv7,13,3,0,100
4nxfv7,13,4,0,121
4nxfv7,13,5,1,111
4nxfv7,13,6,1,106
4nxfv7,14,0,0,88
4nxfv7,14,1,0,86
4nxfv7,14,2,0,79
4nxfv7,14,3,0,88
4nxfv7,14,4,0,81
4nxfv7,14,5,1,96
4nxfv7,14,6,1,118
4nxfv7,15,0,0,42
4nxfv7,15,1,0,59
4nxfv7,15,2,0,64
4nxfv7,15,3,0,56
4nxfv7,15,4,0,58
4nxfv7,15,5,1,84
4nxfv7,15,6,1,85
4nxfv7,16,0,0,54
4nxfv7,16,1,0,60
4nxfv7,16,2,0,59
4nxfv7,16,3,0,64
4nxfv7,16,4,0,66
4nxfv7,16,5,1,58
4nxfv7,16,6,1,84
4nxfv7,17,0,0,51
4nxfv7,17,1,0,52
4nxfv7,17,2,0,51
4nxfv7,17,3,0,68
4nxfv7,17,4,0,77
4nxfv7,17,5,1,82
4nxfv7,17,6,1,62
4nxfv7,18,0,0,66
4nxfv7,18,1,0,52
4nxfv7,18,2,0,54
4nxfv7,18,3,0,61
4nxfv7,18,4,0,67
4nxfv7,18,5,1,66
4nxfv7,18,6,1,90
4nxfv7,19,0,0,134
4nxfv7,19,1,0,103
4nxfv7,19,2,0,97
4nxfv7,19,3,0,107
4nxfv7,19,4,0,102
4nxfv7,19,5,1,160
4nxfv7,19,6,1,215
4nxfv7,20,0,0,142
4nxfv7,20,1,0,127
4nxfv7,20,2,0,159
4nxfv7,20,3,0,153
4nxfv7,20,4,0,162
4nxfv7,20,5,1,180
4nxfv7,20,6,1,247
4nxfv7,21,0,0,114
4nxfv7,21,1,0,108
4nxfv7,21,2,0,127
4nxfv7,21,3,0,132
4nxfv7,21,4,0,152
4nxfv7,21,5,1,152
4nxfv7,21,6,1,189
4nxfv7,22,0,0,102
4nxfv7,22,1,0,90
4nxfv7,22,2,0,117
4nxfv7,22,3,0,124
4nxfv7,22,4,0,99
4nxfv7,22,5,1,144
4nxfv7,22,6,1,103
4nxfv7,23,0,0,50
4nxfv7,23,1,0,48
4nxfv7,23,2,0,47
4nxfv7,23,3,0,56
4nxfv7,23,4,0,86
4nxfv7,23,5,1,68
4nxfv7,23,6,1,59
4nxfv8,0,0,0,6
4nxfv8,0,1,0,5
4nxfv8,0,2,0,9
4nxfv8,0,3,0,5
4nxfv8,0,4,0,9
4nxfv8,0,5,1,8
4nxfv8,0,6,1,12
4nxfv8,1,0,0,5
4nxfv8,1,1,0,1
4nxfv8,1,2,0,1
4nxfv8,1,3,0,1
4nxfv8,1,4,0,2
4nxfv8,1,5,1,4
4nxfv8,1,6,1,3
4nxfv8,2,1,0,1
4nxfv8,2,3,0,1
4nxfv8,8,1,0,3
4nxfv8,8,2,0,4
4nxfv8,8,3,0,15
4nxfv8,8,4,0,11
4nxfv8,8,5,1,16
4nxfv8,8,6,1,14
4nxfv8,9,0,0,8
4nxfv8,9,1,0,3
4nxfv8,9,2,0,10
4nxfv8,9,3,0,8
4nxfv8,9,4,0,6
4nxfv8,9,5,1,12
4nxfv8,9,6,1,18
4nxfv8,10,0,0,8
4nxfv8,10,1,0,8
4nxfv8,10,2,0,4
4nxfv8,10,3,0,8
4nxfv8,10,4,0,17
4nxfv8,10,5,1,28
4nxfv8,10,6,1,24
4nxfv8,11,0,0,15
4nxfv8,11,1,0,14
4nxfv8,11,2,0,19
4nxfv8,11,3,0,13
4nxfv8,11,4,0,15
4nxfv8,11,5,1,17
4nxfv8,11,6,1,24
4nxfv8,12,0,0,36
4nxfv8,12,1,0,48
4nxfv8,12,2,0,38
4nxfv8,12,3,0,26
4nxfv8,12,4,0,38
4nxfv8,12,5,1,47
4nxfv8,12,6,1,51
4nxfv8,13,0,0,40
4nxfv8,13,1,0,44
4nxfv8,13,2,0,43
4nxfv8,13,3,0,41
4nxfv8,13,4,0,54
4nxfv8,13,5,1,51
4nxfv8,13,6,1,67
4nxfv8,14,0,0,24
4nxfv8,14,1,0,20
4nxfv8,14,2,0,34
4nxfv8,14,3,0,19
4nxfv8,14,4,0,37
4nxfv8,14,5,1,37
4nxfv8,14,6,1,40
4nxfv8,15,0,0,16
4nxfv8,15,1,0,16
4nxfv8,15,2,0,15
4nxfv8,15,3,0,23
4nxfv8,15,4,0,11
4nxfv8,15,5,1,30
4nxfv8,15,6,1,26
4nxfv8,16,0,0,21
4nxfv8,16,1,0,21
4nxfv8,16,2,0,24
4nxfv8,16,3,0,17
4nxfv8,16,4,0,23
4nxfv8,16,5,1,25
4nxfv8,16,6,1,40
4nxfv8,17,0,0,20
4nxfv8,17,1,0,36
4nxfv8,17,2,0,25
4nxfv8,17,3,0,20
4nxfv8,17,4,0,18
4nxfv8,17,5,1,30
4nxfv8,17,6,1,31
4nxfv8,18,0,0,35
4nxfv8,18,1,0,29
4nxfv8,18,2,0,23
4nxfv8,18,3,0,26
4nxfv8,18,4,0,29
4nxfv8,18,5,1,30
4nxfv8,18,6,1,28
4nxfv8,19,0,0,56
4nxfv8,19,1,0,46
4nxfv8,19,2,0,50
4nxfv8,19,3,0,50
4nxfv8,19,4,0,44
4nxfv8,19,5,1,75
4nxfv8,19,6,1,64
4nxfv8,20,0,0,64
4nxfv8,20,1,0,65
4nxfv8,20,2,0,69
4nxfv8,20,3,0,64
4nxfv8,20,4,0,76
4nxfv8,20,5,1,75
4nxfv8,20,6,1,79
4nxfv8,21,0,0,45
4nxfv8,21,1,0,46
4nxfv8,21,2,0,47
4nxfv8,21,3,0,61
4nxfv8,21,4,0,62
4nxfv8,21,5,1,70
4nxfv8,21,6,1,39
4nxfv8,22,0,0,16
4nxfv8,22,1,0,29
4nxfv8,22,2,0,26
4nxfv8,22,3,0,25
4nxfv8,22,4,0,28
4nxfv8,22,5,1,29
4nxfv8,22,6,1,23
4nxfv8,23,0,0,10
4nxfv8,23,1,0,15
4nxfv8,23,2,0,17
4nxfv8,23,3,0,19
4nxfv8,23,4,0,22
4nxfv8,23,5,1,15
4nxfv8,23,6,1,8
4nxfv9,0,2,0,2
4nxfv9,0,3,0,7
4nxfv9,0,4,0,2
4nxfv9,0,5,1,1
4nxfv9,1,0,0,1
4nxfv9,1,1,0,1
4nxfv9,1,2,0,1
4nxfv9,2,1,0,1
4nxfv9,2,4,0,2
4nxfv9,8,0,0,1
4nxfv9,8,1,0,4
4nxfv9,8,2,0,2
4nxfv9,8,3,0,2
4nxfv9,8,4,0,1
4nxfv9,8,5,1,4
4nxfv9,8,6,1,4
4nxfv9,9,0,0,3
4nxfv9,9,1,0,2
4nxfv9,9,2,0,3
4nxfv9,9,3,0,3
4nxfv9,9,4,0,1
4nxfv9,9,5,1,4
4nxfv9,9,6,1,7
4nxfv9,10,0,0,5
4nxfv9,10,1,0,1
4nxfv9,10,2,0,1
4nxfv9,10,4,0,3
4nxfv9,10,5,1,6
4nxfv9,10,6,1,11
4nxfv9,11,0,0,11
4nxfv9,11,1,0,7
4nxfv9,11,2,0,4
4nxfv9,11,3,0,14
4nxfv9,11,4,0,5
4nxfv9,11,5,1,9
4nxfv9,11,6,1,10
4nxfv9,12,0,0,15
4nxfv9,12,1,0,26
4nxfv9,12,2,0,35
4nxfv9,12,3,0,33
4nxfv9,12,4,0,46
4nxfv9,12,5,1,30
4nxfv9,12,6,1,23
4nxfv9,13,0,0,17
4nxfv9,13,1,0,16
4nxfv9,13,2,0,14
4nxfv9,13,3,0,20
4nxfv9,13,4,0,20
4nxfv9,13,5,1,31
4nxfv9,13,6,1,39
4nxfv9,14,0,0,12
4nxfv9,14,1,0,22
4nxfv9,14,2,0,10
4nxfv9,14,3,0,12
4nxfv9,14,4,0,8
4nxfv9,14,5,1,34
4nxfv9,14,6,1,24
4nxfv9,15,0,0,11
4nxfv9,15,1,0,17
4nxfv9,15,2,0,9
4nxfv9,15,3,0,9
4nxfv9,15,4,0,9
4nxfv9,15,5,1,16
4nxfv9,15,6,1,20
4nxfv9,16,0,0,15
4nxfv9,16,1,0,6
4nxfv9,16,2,0,5
4nxfv9,16,3,0,14
4nxfv9,16,4,0,8
4nxfv9,16,5,1,22
4nxfv9,16,6,1,19
4nxfv9,17,0,0,8
4nxfv9,17,1,0,6
4nxfv9,17,2,0,7
4nxfv9,17,3,0,16
4nxfv9,17,4,0,17
4nxfv9,17,5,1,17
4nxfv9,17,6,1,22
4nxfv9,18,0,0,10
4nxfv9,18,1,0,9
4nxfv9,18,2,0,8
4nxfv9,18,3,0,8
4nxfv9,18,4,0,12
4nxfv9,18,5,1,12
4nxfv9,18,6,1,21
4nxfv9,19,0,0,15
4nxfv9,19,1,0,9
4nxfv9,19,2,0,18
4nxfv9,19,3,0,16
4nxfv9,19,4,0,21
4nxfv9,19,5,1,20
4nxfv9,19,6,1,27
4nxfv9,20,0,0,38
4nxfv9,20,1,0,25
4nxfv9,20,2,0,36
4nxfv9,20,3,0,33
4nxfv9,20,4,0,29
4nxfv9,20,5,1,29
4nxfv9,20,6,1,31
4nxfv9,21,0,0,27
4nxfv9,21,1,0,26
4nxfv9,21,2,0,27
4nxfv9,21,3,0,14
4nxfv9,21,4,0,14
4nxfv9,21,5,1,16
4nxfv9,21,6,1,11
4nxfv9,22,0,0,5
4nxfv9,22,1,0,7
4nxfv9,22,2,0,5
4nxfv9,22,3,0,5
4nxfv9,22,4,0,7
4nxfv9,22,5,1,2
4nxfv9,22,6,1,9
4nxfv9,23,0,0,3
4nxfv9,23,1,0,2
4nxfv9,23,2,0,5
4nxfv9,23,3,0,4
4nxfv9,23,4,0,5
4nxfv9,23,5,1,8
4nxfv9,23,6,1,3
4nxfvb,0,1,0,1
4nxfvb,0,3,0,1
4nxfvb,8,3,0,3
4nxfvb,8,4,0,1
4nxfvb,8,5,1,1
4nxfvb,8,6,1,1
4nxfvb,9,0,0,4
4nxfvb,9,1,0,1
4nxfvb,9,3,0,4
4nxfvb,9,4,0,4
4nxfvb,9,5,1,2
4nxfvb,9,6,1,2
4nxfvb,10,0,0,4
4nxfvb,10,1,0,1
4nxfvb,10,2,0,2
4nxfvb,10,3,0,2
4nxfvb,10,5,1,8
4nxfvb,10,6,1,6
4nxfvb,11,0,0,5
4nxfvb,11,1,0,3
4nxfvb,11,2,0,6
4nxfvb,11,3,0,4
4nxfvb,11,4,0,6
4nxfvb,11,5,1,10
4nxfvb,11,6,1,11
4nxfvb,12,0,0,5
4nxfvb,12,1,0,7
4nxfvb,12,2,0,6
4nxfvb,12,3,0,6
4nxfvb,12,4,0,7
4nxfvb,12,5,1,13
4nxfvb,12,6,1,18
4nxfvb,13,0,0,17
4nxfvb,13,1,0,15
4nxfvb,13,2,0,16
4nxfvb,13,3,0,11
4nxfvb,13,4,0,13
4nxfvb,13,5,1,19
4nxfvb,13,6,1,21
4nxfvb,14,0,0,7
4nxfvb,14,1,0,5
4nxfvb,14,2,0,5
4nxfvb,14,3,0,8
4nxfvb,14,4,0,8
4nxfvb,14,5,1,10
4nxfvb,14,6,1,9
4nxfvb,15,0,0,8
4nxfvb,15,1,0,10
4nxfvb,15,2,0,5
4nxfvb,15,3,0,4
4nxfvb,15,4,0,2
4nxfvb,15,5,1,4
4nxfvb,15,6,1,6
4nxfvb,16,0,0,3
4nxfvb,16,1,0,2
4nxfvb,16,2,0,1
4nxfvb,16,3,0,3
4nxfvb,16,4,0,2
4nxfvb,16,5,1,8
4nxfvb,16,6,1,6
4nxfvb,17,0,0,4
4nxfvb,17,1,0,6
4nxfvb,17,2,0,2
4nxfvb,17,3,0,5
4nxfvb,17,4,0,1
4nxfvb,17,5,1,4
4nxfvb,17,6,1,9
4nxfvb,18,1,0,7
4nxfvb,18,2,0,1
4nxfvb,18,3,0,3
4nxfvb,18,4,0,2
4nxfvb,18,5,1,7
4nxfvb,18,6,1,11
4nxfvb,19,0,0,13
4nxfvb,19,1,0,11
4nxfvb,19,2,0,3
4nxfvb,19,3,0,10
4nxfvb,19,4,0,10
4nxfvb,19,5,1,7
4nxfvb,19,6,1,7
4nxfvb,20,0,0,8
4nxfvb,20,1,0,3
4nxfvb,20,2,0,10
4nxfvb,20,3,0,9
4nxfvb,20,4,0,14
4nxfvb,20,5,1,12
4nxfvb,20,6,1,9
4nxfvb,21,0,0,9
4nxfvb,21,1,0,13
4nxfvb,21,2,0,5
4nxfvb,21,3,0,7
4nxfvb,21,4,0,10
4nxfvb,21,5,1,12
4nxfvb,21,6,1,5
4nxfvb,22,0,0,9
4nxfvb,22,1,0,12
4nxfvb,22,2,0,4
4nxfvb,22,3,0,5
4nxfvb,22,4,0,9
4nxfvb,22,5,1,10
4nxfvb,22,6,1,6
4nxfvb,23,1,0,4
4nxfvb,23,2,0,5
4nxfvb,23,3,0,1
4nxfvb,23,4,0,8
4nxfvb,23,5,1,10
4nxfvb,23,6,1,4
4nxfvc,0,0,0,2
4nxfvc,0,1,0,3
4nxfvc,0,3,0,3
4nxfvc,0,4,0,5
4nxfvc,0,5,1,2
4nxfvc,0,6,1,5
4nxfvc,1,2,0,1
4nxfvc,1,5,1,5
4nxfvc,2,1,0,2
4nxfvc,2,2,0,1
4nxfvc,2,4,0,1
4nxfvc,8,0,0,2
4nxfvc,8,1,0,5
4nxfvc,8,3,0,3
4nxfvc,8,4,0,3
4nxfvc,8,5,1,1
4nxfvc,9,0,0,7
4nxfvc,9,1,0,2
4nxfvc,9,2,0,1
4nxfvc,9,3,0,2
4nxfvc,9,4,0,3
4nxfvc,9,5,1,6
4nxfvc,9,6,1,2
4nxfvc,10,0,0,7
4nxfvc,10,1,0,3
4nxfvc,10,2,0,7
4nxfvc,10,3,0,6
4nxfvc,10,4,0,5
4nxfvc,10,5,1,3
4nxfvc,10,6,1,6
4nxfvc,11,0,0,7
4nxfvc,11,1,0,6
4nxfvc,11,2,0,11
4nxfvc,11,3,0,11
4nxfvc,11,4,0,13
4nxfvc,11,5,1,17
4nxfvc,11,6,1,5
4nxfvc,12,0,0,18
4nxfvc,12,1,0,39
4nxfvc,12,2,0,21
4nxfvc,12,3,0,32
4nxfvc,12,4,0,35
4nxfvc,12,5,1,20
4nxfvc,12,6,1,11
4nxfvc,13,0,0,29
4nxfvc,13,1,0,22
